date,spy_price,ma200,spy_deviation,ma200_state,blended_vol,vol_short,vol_long,vol_exposure,risk_cap,vix_regime,vix_override,theme_budget,final_exposure
2025-07-15,169.65477427754064,158.54695205616173,0.07006014355573491,RISK_ON,0.08432900789303455,0.07585057667604178,0.10411201406601768,1.0,1.0,NORMAL,False,0.1,0.95
2025-07-16,170.22198090385837,158.62800493288808,0.07308908648176872,RISK_ON,0.08089890330051926,0.07090665113250845,0.10421415835921115,1.0,1.0,NORMAL,False,0.1,0.95
2025-07-17,171.26367768873027,158.71121329921766,0.07908996553285427,RISK_ON,0.08,0.06911827343450308,0.09538023807793482,1.0,1.0,NORMAL,False,0.1,0.95
2025-07-18,171.1382377617562,158.79491569834002,0.07773121708042947,RISK_ON,0.08,0.0683861614317651,0.08890112358568011,1.0,1.0,NORMAL,False,0.1,0.95
2025-07-21,171.4627453989283,158.87714711485384,0.07921591312925702,RISK_ON,0.08,0.06439443871345221,0.08699192385275377,1.0,1.0,NORMAL,False,0.1,0.95
2025-07-22,171.48728799333628,158.96644478009662,0.078764063891346,RISK_ON,0.08,0.06410566372453985,0.08079520940110681,1.0,1.0,NORMAL,False,0.1,0.95
2025-07-23,172.9462088831438,159.06271283800208,0.0872831589341835,RISK_ON,0.08,0.06379324611935276,0.0809500702785578,1.0,1.0,NORMAL,False,0.1,0.95
2025-07-24,173.0034749367624,159.16067214391637,0.08697376435008435,RISK_ON,0.08,0.060802057613599664,0.08097880698412611,1.0,1.0,NORMAL,False,0.1,0.95
2025-07-25,173.73429885913328,159.25531501603675,0.09091680137418659,RISK_ON,0.08,0.05457355581448831,0.08112835008270437,1.0,1.0,NORMAL,False,0.1,0.95
2025-07-28,173.69066758018576,159.356737302817,0.08994869322738928,RISK_ON,0.08,0.05533856171146589,0.08097980700685052,1.0,1.0,NORMAL,False,0.1,0.95
2025-07-29,173.23253915123684,159.44861470873374,0.08644743930627628,RISK_ON,0.08,0.05227391793791715,0.08106872011430061,1.0,1.0,NORMAL,False,0.1,0.95
2025-07-30,173.01438275649926,159.53403832937818,0.08449823353239018,RISK_ON,0.08,0.053935038296119966,0.07853921160388787,1.0,1.0,NORMAL,False,0.1,0.95
2025-07-31,172.365367482155,159.61758126491827,0.07986454948267349,RISK_ON,0.08,0.058405185770184935,0.07945435498429017,1.0,1.0,NORMAL,False,0.1,0.95
2025-08-01,169.54024217030346,159.68233802947088,0.06173446770934181,RISK_ON,0.08,0.06955432544665248,0.08425827855242929,1.0,1.0,NORMAL,False,0.06,0.95
2025-08-04,172.117214583141,159.753576473308,0.07739193314334814,RISK_ON,0.08345059048696662,0.08170502651756996,0.08752357308222548,1.0,1.0,NORMAL,False,0.1,0.95
2025-08-05,171.24458900419071,159.8265847955414,0.07143995614531726,RISK_ON,0.08496293234338065,0.08353659937662028,0.08829104259915481,1.0,1.0,NORMAL,False,0.1,0.95
2025-08-06,172.55625432755033,159.90274722063535,0.07913251852674899,RISK_ON,0.08770049992442763,0.08708648680117796,0.08913319721201017,1.0,1.0,NORMAL,False,0.1,0.95
2025-08-07,172.4117257160367,159.9781194585496,0.07772066767361052,RISK_ON,0.08483255595424746,0.08703059548119997,0.07970379705802492,1.0,1.0,NORMAL,False,0.1,0.95
2025-08-08,173.756114498607,160.0571876637044,0.08558770171374837,RISK_ON,0.0855149651444472,0.08821712249936567,0.07920993131630413,1.0,1.0,NORMAL,False,0.1,0.95
2025-08-11,173.41251817689533,160.1358347343959,0.08290888460112861,RISK_ON,0.08540052846091878,0.08805123487572727,0.07921554682636563,1.0,1.0,NORMAL,False,0.1,0.95
2025-08-12,175.25866666736206,160.22413132109708,0.09383440073789533,RISK_ON,0.08628065288824413,0.08894127778515225,0.08007252812879187,1.0,1.0,NORMAL,False,0.1,0.95
2025-08-13,175.85859675289038,160.32262776164694,0.09690440587301812,RISK_ON,0.08584690154741004,0.08830415571239308,0.08011330849578291,1.0,1.0,NORMAL,False,0.1,0.95
2025-08-14,175.87495848249569,160.41951740779115,0.09634389458619522,RISK_ON,0.08556934159560343,0.08779173242095384,0.08038376300311914,1.0,1.0,NORMAL,False,0.1,0.95
2025-08-15,175.46318828742852,160.51461837944854,0.09312902500034181,RISK_ON,0.08558133226233311,0.08780228236914712,0.08039911534643375,1.0,1.0,NORMAL,False,0.1,0.95
2025-08-18,175.42501091834941,160.60711038468764,0.09226179649313034,RISK_ON,0.08469295644176203,0.08781504709227513,0.07740807825723149,1.0,1.0,NORMAL,False,0.1,0.95
2025-08-19,174.47330364630676,160.69357402407016,0.08575159091409933,RISK_ON,0.08727841190537963,0.09089511731265446,0.07883943262173838,1.0,1.0,NORMAL,False,0.1,0.95
2025-08-20,174.00972130748943,160.78009730485823,0.08228396564250272,RISK_ON,0.08598851973247378,0.0890767176728538,0.07878272453825375,1.0,1.0,NORMAL,False,0.1,0.95
2025-08-21,173.31162084432918,160.87848961670707,0.07728274461827707,RISK_ON,0.08480329946144621,0.0890438990786147,0.07490856702138643,1.0,1.0,NORMAL,False,0.1,0.95
2025-08-22,175.97312886012756,160.9869473507718,0.09308941970744135,RISK_ON,0.09357692904313626,0.10050742614549096,0.07740576913764197,1.0,1.0,NORMAL,False,0.1,0.95
2025-08-25,175.1986736588092,161.09319439423479,0.08756098802072818,RISK_ON,0.09421184717841628,0.10119413887466748,0.07791983322049684,1.0,1.0,NORMAL,False,0.1,0.95
2025-08-26,175.9322245361143,161.1938016120522,0.09143293834295999,RISK_ON,0.09433965149388884,0.10138602565711706,0.07789811177968964,1.0,1.0,NORMAL,False,0.1,0.95
2025-08-27,176.33308691144458,161.27704148751403,0.09335516875225036,RISK_ON,0.09320870595788976,0.10018306791053068,0.07693519473506094,1.0,1.0,NORMAL,False,0.1,0.95
2025-08-28,176.95755959138086,161.35723019361114,0.09668193596934585,RISK_ON,0.09087765036409194,0.09698038891452639,0.0766379270797449,1.0,1.0,NORMAL,False,0.1,0.95
2025-08-29,175.90222803183784,161.42865696520767,0.08965924228527544,RISK_ON,0.08176063046909267,0.08385651675324651,0.07687022913940039,1.0,1.0,NORMAL,False,0.1,0.95
2025-09-02,174.59874357328087,161.49279631151893,0.08115499614286587,RISK_ON,0.08,0.07385840170187062,0.07707010970515835,1.0,1.0,NORMAL,False,0.1,0.95
2025-09-03,175.54499693545512,161.56417956598494,0.08653414022233946,RISK_ON,0.08,0.07093658176614828,0.07600589920305495,1.0,1.0,NORMAL,False,0.1,0.95
2025-09-04,177.0120986900653,161.6425065733156,0.09508385165865135,RISK_ON,0.08,0.06745273306403375,0.07600694990272645,1.0,1.0,NORMAL,False,0.1,0.95
2025-09-05,176.49943116243202,161.72345763158907,0.09136567908721728,RISK_ON,0.08,0.06782706517756512,0.0761761317655651,1.0,1.0,NORMAL,False,0.1,0.95
2025-09-08,176.93301699697295,161.81684332560187,0.09341532908879505,RISK_ON,0.08,0.06775166991392358,0.0764830583772564,1.0,1.0,NORMAL,False,0.1,0.95
2025-09-09,177.3420602371059,161.90903211795222,0.09531913023796333,RISK_ON,0.08,0.0671321805654155,0.07628433639453149,1.0,1.0,NORMAL,False,0.1,0.95
2025-09-10,177.85472776473918,162.00087985068828,0.09786272721890742,RISK_ON,0.08,0.06294595645465266,0.07534371739010542,1.0,1.0,NORMAL,False,0.1,0.95
2025-09-11,179.3327373390862,162.09984745480753,0.10631033992233153,RISK_ON,0.08,0.06673626989202766,0.0746406210068124,1.0,1.0,NORMAL,False,0.1,0.95
2025-09-12,179.27274433053336,162.19423279653978,0.10529666338640573,RISK_ON,0.08,0.0659371087230035,0.0737781633777801,1.0,1.0,NORMAL,False,0.1,0.95
2025-09-15,180.22717855751023,162.29090468571184,0.11051927960185627,RISK_ON,0.08,0.07220201388494693,0.07564370580948744,1.0,1.0,NORMAL,False,0.1,0.95
2025-09-16,179.97902565849625,162.38360702785403,0.10835711161179001,RISK_ON,0.08,0.07340079294151915,0.07499364198444293,1.0,1.0,NORMAL,False,0.1,0.95
2025-09-17,179.75541535389024,162.4709765652511,0.10638477809418109,RISK_ON,0.08,0.06775642942404012,0.07502409146158762,1.0,1.0,NORMAL,False,0.1,0.95
2025-09-18,180.5953174736299,162.56500421929306,0.11091140643046854,RISK_ON,0.08,0.0677501010007512,0.07464342776407652,1.0,1.0,NORMAL,False,0.1,0.95
2025-09-19,181.48733551989943,162.65846668087855,0.11575707814805271,RISK_ON,0.08,0.06893321491001929,0.07462786491487476,1.0,1.0,NORMAL,False,0.1,0.95
2025-09-22,182.34596175695305,162.75476332061086,0.12037250423048725,RISK_ON,0.08,0.05686721499293258,0.07303501671483267,1.0,1.0,NORMAL,False,0.1,0.95
2025-09-23,181.3533460752637,162.8457186348507,0.11365129888316365,RISK_ON,0.08,0.054503120149942706,0.0731301699249153,1.0,1.0,NORMAL,False,0.1,0.95
2025-09-24,180.77637111979135,162.92872326515203,0.109542672998142,RISK_ON,0.08,0.0551393035489544,0.07245566860869918,1.0,1.0,NORMAL,False,0.1,0.95
2025-09-25,179.9423551888953,163.00890869824184,0.10388049724325346,RISK_ON,0.08,0.056410305194515904,0.07241406232345814,1.0,1.0,NORMAL,False,0.1,0.95
2025-09-26,180.97325356905205,163.09269510842304,0.1096343306408795,RISK_ON,0.08,0.05676470421872176,0.07257301953307672,1.0,1.0,NORMAL,False,0.1,0.95
2025-09-29,181.4818665629755,163.18325284562033,0.11213536559824924,RISK_ON,0.08,0.05542633226623203,0.07205908650699779,1.0,1.0,NORMAL,False,0.1,0.95
2025-09-30,182.16548617846405,163.27976833988788,0.11566477605028881,RISK_ON,0.08,0.05338752853975245,0.07056249249359178,1.0,1.0,NORMAL,False,0.1,0.95
2025-10-01,182.7862127893277,163.3730923550255,0.1188269142394367,RISK_ON,0.08,0.05337441459991809,0.07055975479496275,1.0,1.0,NORMAL,False,0.1,0.95
2025-10-02,182.99676763089815,163.47169740641743,0.11944006537069343,RISK_ON,0.08,0.053278748323602125,0.07052082016319236,1.0,1.0,NORMAL,False,0.1,0.95
2025-10-03,182.9940331524362,163.57045089131026,0.11874750087980486,RISK_ON,0.08,0.05170578434085767,0.07037137440084104,1.0,1.0,NORMAL,False,0.1,0.95
2025-10-06,183.65030798330523,163.66900047365456,0.12208364107940532,RISK_ON,0.08,0.05200293632919335,0.07061640252655689,1.0,1.0,NORMAL,False,0.1,0.95
2025-10-07,182.96942284627863,163.76752283642114,0.11725096452144101,RISK_ON,0.08,0.053891862260707024,0.0708008655966856,1.0,1.0,NORMAL,False,0.1,0.95
2025-10-08,184.06047975259833,163.89582987651727,0.12303333093510402,RISK_ON,0.08,0.05550662426346104,0.07026846132721563,1.0,1.0,NORMAL,False,0.1,0.95
2025-10-09,183.52725645251726,164.02171395895277,0.11892048938377663,RISK_ON,0.08,0.056511031670639915,0.07080588066865347,1.0,1.0,NORMAL,False,0.1,0.95
2025-10-10,178.56691252253236,164.11331914111727,0.08807081263761887,RISK_ON,0.09673288132447183,0.10174264650765176,0.08504342923038533,1.0,1.0,NORMAL,False,0.06,0.95
2025-10-13,181.30685994141044,164.21382603617454,0.10409010202021898,RISK_ON,0.10534472112508309,0.11162237326367282,0.09069686613504035,1.0,1.0,NORMAL,False,0.1,0.95
2025-10-14,181.08536718599217,164.3042664448636,0.10213429696154534,RISK_ON,0.10525626885142267,0.11140250054876814,0.09091506155761657,1.0,1.0,NORMAL,False,0.06,0.95
2025-10-15,181.8893038538067,164.39867232192898,0.10639156195633492,RISK_ON,0.10520937100385494,0.11129284297100643,0.09101460308050142,1.0,1.0,NORMAL,False,0.06,0.95
2025-10-16,180.65058511054147,164.4954641231301,0.09821013043447056,RISK_ON,0.10853465977958042,0.11547318202899681,0.0923447745309422,1.0,1.0,NORMAL,False,0.02,0.95
2025-10-17,181.67601453377432,164.60658606137076,0.10369833237437724,RISK_ON,0.1074109698458714,0.11386856634830113,0.09234324467353539,1.0,1.0,NORMAL,False,0.06,0.95
2025-10-20,183.56553915098465,164.7300561232036,0.11434150798621565,RISK_ON,0.1107713910347823,0.11791987774696637,0.0940915887063528,1.0,1.0,NORMAL,False,0.1,0.95
2025-10-21,183.5628046725227,164.85546425130235,0.11347722385897539,RISK_ON,0.11307520299384341,0.12072249883711941,0.09523151269286607,1.0,1.0,NORMAL,False,0.1,0.95
2025-10-22,182.6084716893007,164.96619293004613,0.106944813636669,RISK_ON,0.11347833482780031,0.12119438455472831,0.09547421879830167,1.0,1.0,NORMAL,False,0.1,0.95
2025-10-23,183.69132516023458,165.0777140505718,0.11275665656455881,RISK_ON,0.1147123661555747,0.12285653745071287,0.09570929980025232,1.0,1.0,NORMAL,False,0.1,0.95
2025-10-24,185.19255383584743,165.20586298195494,0.120980517840796,RISK_ON,0.11444883517304402,0.12293967080215958,0.09463688537177439,1.0,1.0,NORMAL,False,0.1,0.95
2025-10-27,187.37740212694885,165.34377053309484,0.13325952059042834,RISK_ON,0.11431708927763566,0.12434704659850195,0.09091385552894768,1.0,1.0,NORMAL,False,0.1,0.95
2025-10-28,187.8750772070245,165.49636482624933,0.1352217760448699,RISK_ON,0.11350488080678012,0.12448459638052045,0.08788554446805266,1.0,1.0,NORMAL,False,0.1,0.95
2025-10-29,187.96531499626897,165.64819047168868,0.13472603872720582,RISK_ON,0.11309333065975094,0.12428908519610418,0.08696990340826004,1.0,1.0,NORMAL,False,0.1,0.95
2025-10-30,185.89804927903162,165.7885954892873,0.1212957606064268,RISK_ON,0.11460913049877809,0.12632426440102326,0.08727381806020602,1.0,1.0,NORMAL,False,0.1,0.95
2025-10-31,186.5078379760474,165.9176960389881,0.12409852853923983,RISK_ON,0.11460108596522402,0.12634059987818702,0.08720888683497703,1.0,1.0,NORMAL,False,0.1,0.95
2025-11-03,186.85785121917755,166.0500917813424,0.12531013512016106,RISK_ON,0.11388318854248722,0.12537282274681746,0.08707404206571666,1.0,1.0,NORMAL,False,0.1,0.95
2025-11-04,184.64292366499464,166.16336196396034,0.11121321501091429,RISK_ON,0.12123135967876549,0.13389588890567397,0.0916807914826457,0.9898428947590103,1.0,NORMAL,False,0.1,0.95
2025-11-05,185.2827916250919,166.27241759022544,0.11433269757174692,RISK_ON,0.12001758007617713,0.13250834834221087,0.09087245412209842,0.9998535208244828,1.0,NORMAL,False,0.1,0.95
2025-11-06,183.29482578325118,166.36693866918995,0.10175030717924827,RISK_ON,0.12464972206310243,0.13769441015875705,0.094212116506575,0.9626976940971551,1.0,NORMAL,False,0.1,0.95
2025-11-07,183.47530136174018,166.45787583788098,0.1022326245496071,RISK_ON,0.10715240799618346,0.11275928989664277,0.09406968356177843,1.0,1.0,NORMAL,False,0.1,0.95
2025-11-10,186.33830031140621,166.56554056716183,0.11870858568295341,RISK_ON,0.10582031703582985,0.10918144381607343,0.09797768788192815,1.0,1.0,NORMAL,False,0.1,0.95
2025-11-11,186.76487895147105,166.68699440663,0.12045261609229937,RISK_ON,0.10557874442117325,0.10885468664006302,0.09793487924376378,1.0,1.0,NORMAL,False,0.1,0.95
2025-11-12,186.86878913302533,166.80198762055443,0.12030313186746547,RISK_ON,0.10470504776247942,0.10817884823890497,0.09659951331748647,1.0,1.0,NORMAL,False,0.1,0.95
2025-11-13,183.76789055716927,166.90514940532452,0.10103188075338554,RISK_ON,0.11083622278554241,0.11508547286961239,0.10092130592271245,1.0,1.0,NORMAL,False,0.06,0.95
2025-11-14,183.73781129408778,167.00378293553877,0.10020149283090266,RISK_ON,0.11089791428374213,0.11513209006864275,0.10101817078564071,1.0,1.0,NORMAL,False,0.1,0.95
2025-11-17,182.02602777690447,167.09822185266685,0.08933551631327172,RISK_ON,0.10794734721883176,0.11166934252832754,0.0992626914966749,1.0,1.0,NORMAL,False,0.06,0.95
2025-11-18,180.4974543166721,167.1905071674703,0.0795915233146138,RISK_ON,0.1071596718345954,0.11046556435882883,0.09944592261138407,1.0,1.0,NORMAL,False,0.06,0.95
2025-11-19,181.1947463244704,167.28084389229892,0.08317690243797267,RISK_ON,0.1071708187510087,0.11050027037781464,0.09940209828846153,1.0,1.0,NORMAL,False,0.06,0.95
2025-11-20,178.43292307789667,167.35406438816815,0.066200117279684,RISK_ON,0.11689373308773113,0.1216153934854308,0.10587652549309856,1.0,1.0,NORMAL,False,0.02,0.95
2025-11-21,180.21033407816688,167.43332565349544,0.0763110233569245,RISK_ON,0.11792432887487207,0.12288577621086298,0.1063476184242266,1.0,1.0,NORMAL,False,0.06,0.95
2025-11-24,182.86277818626243,167.53337146544203,0.09150061618608611,RISK_ON,0.12233494630606787,0.1282061459104375,0.10863548056253869,0.9809134971112334,1.0,NORMAL,False,0.06,0.95
2025-11-25,184.5827651388316,167.63648728595297,0.10108943540418987,RISK_ON,0.12482377748088,0.1314129197707275,0.10944911213790252,0.961355299621349,1.0,NORMAL,False,0.1,0.95
2025-11-26,185.85703210210224,167.7453509692088,0.10797128521444391,RISK_ON,0.12870700435825105,0.1364277331028616,0.11069197062082647,0.9323501902505986,1.0,NORMAL,False,0.1,0.9323501902505986
2025-11-28,186.87152361148725,167.86193008944477,0.1132454125358458,RISK_ON,0.13077457756440164,0.13892250606530895,0.11176274439561791,0.9176095402862566,1.0,NORMAL,False,0.1,0.9176095402862566
2025-12-01,186.01836633135753,167.96560969046524,0.10747888614913931,RISK_ON,0.13141111112756496,0.13967196504000756,0.11213578533186558,0.9131647923097779,1.0,NORMAL,False,0.1,0.9131647923097779
2025-12-02,186.36291061756376,168.0710526741388,0.10883407732853177,RISK_ON,0.1315718343371309,0.13999436787428993,0.11191925608375984,0.9120493045078325,1.0,NORMAL,False,0.1,0.9120493045078325
2025-12-03,187.00824753458497,168.17729622281527,0.11197082920646366,RISK_ON,0.12686560454699547,0.13303864577405886,0.11246184168384751,0.9458828531853785,1.0,NORMAL,False,0.1,0.9458828531853785
2025-12-04,187.14497145768266,168.28227165244897,0.11208964331186685,RISK_ON,0.1267025231251644,0.1327798276601905,0.11252214587677008,0.9471003184479346,1.0,NORMAL,False,0.1,0.9471003184479346
2025-12-05,187.50045365773673,168.39248069695702,0.11347283965230522,RISK_ON,0.12083719407337251,0.12474041468742075,0.11172967930725992,0.9930717186889976,1.0,NORMAL,False,0.1,0.95
2025-12-08,186.93715109457415,168.51402333392176,0.10932697110996951,RISK_ON,0.12299987065485252,0.12746752891676918,0.11257533471038032,0.9756107820367519,1.0,NORMAL,False,0.1,0.95
2025-12-09,186.77581686531883,168.63845947094663,0.10755172604916344,RISK_ON,0.11568387279788628,0.11764437550980926,0.11110936647006599,1.0,1.0,NORMAL,False,0.1,0.95
2025-12-10,188.01453560858408,168.77311466267048,0.11400761895264977,RISK_ON,0.11634628661544716,0.11855362600168494,0.11119582804755905,1.0,1.0,NORMAL,False,0.1,0.95
2025-12-11,188.45205216249673,168.90955082494344,0.11569802442851197,RISK_ON,0.11718231708423843,0.11964476314487092,0.11143660960942929,1.0,1.0,NORMAL,False,0.1,0.95
2025-12-12,186.42580362218868,169.04871824442256,0.10279335778601471,RISK_ON,0.11691146381616895,0.11801094560365358,0.11434600631203812,1.0,1.0,NORMAL,False,0.1,0.95
2025-12-15,186.1441523406074,169.17410284225068,0.10031115409065149,RISK_ON,0.11712675592754199,0.11847692244269424,0.11397636739218675,1.0,1.0,NORMAL,False,0.1,0.95
2025-12-16,185.6355393466839,169.31105381915964,0.09641712787967395,RISK_ON,0.11572837194018158,0.11640317369027907,0.11415383452328742,1.0,1.0,NORMAL,False,0.1,0.95
2025-12-17,183.59288393560414,169.44715715382483,0.08348164123484086,RISK_ON,0.1168429983508115,0.11767781920306071,0.11489508302889666,1.0,1.0,NORMAL,False,0.1,0.95
2025-12-18,184.9792645158149,169.58178907216796,0.09079675080615118,RISK_ON,0.1180717611432831,0.11917260235966891,0.11550313163838292,1.0,1.0,NORMAL,False,0.1,0.95
2025-12-19,186.6509518284149,169.73880754868048,0.09963628544335133,RISK_ON,0.10601833202370609,0.1013692925760239,0.11686609073496455,1.0,1.0,NORMAL,False,0.1,0.95
2025-12-22,187.81376649767608,169.8972893477802,0.10545475574493014,RISK_ON,0.10662863912413634,0.1019955936560262,0.11743907854972668,1.0,1.0,NORMAL,False,0.1,0.95
2025-12-23,188.67216506248448,170.08085457791097,0.10930866105248294,RISK_ON,0.1029044534271226,0.0966177198839205,0.11757349836126085,1.0,1.0,NORMAL,False,0.1,0.95
2025-12-24,189.33584701994016,170.27405426098713,0.11194772357822712,RISK_ON,0.10136427209637579,0.09438424215618244,0.11765100862349362,1.0,1.0,NORMAL,False,0.1,0.95
2025-12-26,189.31664960794762,170.4631596035019,0.11060155196172018,RISK_ON,0.09842099899175087,0.09023312802339963,0.11752603125123712,1.0,1.0,NORMAL,False,0.1,0.95
2025-12-29,188.64199770078196,170.65898922328944,0.10537393054615853,RISK_ON,0.09767921411681593,0.08895168577420158,0.1180434469162494,1.0,1.0,NORMAL,False,0.1,0.95
2025-12-30,188.41162875687172,170.83822928771994,0.10286573176519676,RISK_ON,0.09651583202666396,0.08728256624742003,0.11806011884489978,1.0,1.0,NORMAL,False,0.1,0.95
2025-12-31,187.01570265627277,171.00460739819127,0.09362961327000391,RISK_ON,0.1005372725792498,0.09264998347682513,0.11894094715157402,1.0,1.0,NORMAL,False,0.1,0.95
2026-01-02,187.3585135847106,171.18100800634315,0.0945052594722891,RISK_ON,0.09934473690060186,0.09087480449380768,0.11910791251645493,1.0,1.0,NORMAL,False,0.1,0.95
2026-01-05,188.60634536422438,171.35536643783556,0.10067370100513981,RISK_ON,0.10780544733515568,0.10195374528196131,0.12145941879260923,1.0,1.0,NORMAL,False,0.1,0.95
2026-01-06,189.728022722073,171.53755606958916,0.10604363889330662,RISK_ON,0.10970711952024262,0.10447454483693468,0.12191646044796113,1.0,1.0,NORMAL,False,0.1,0.95
2026-01-07,189.1164480257399,171.71643636802094,0.10132991358164135,RISK_ON,0.10583285506146155,0.1028018173083304,0.1129052764854342,1.0,1.0,NORMAL,False,0.1,0.95
2026-01-08,189.09725061374738,171.88149024637897,0.1001606417461876,RISK_ON,0.10425559660361748,0.10253704892569725,0.10826554118543134,1.0,1.0,NORMAL,False,0.1,0.95
2026-01-09,190.3478248806887,172.0509209567094,0.10634586448149892,RISK_ON,0.10496945090621633,0.10337084226520563,0.10869953773524128,1.0,1.0,NORMAL,False,0.1,0.95
2026-01-12,190.64675601028648,172.23118573603486,0.10692355275586218,RISK_ON,0.1054049551944561,0.10384857547890705,0.10903650786407054,1.0,1.0,NORMAL,False,0.1,0.95
2026-01-13,190.2655502578636,172.41159725430623,0.10355424627974924,RISK_ON,0.09734208693836408,0.09281453448601999,0.10790637599383363,1.0,1.0,NORMAL,False,0.1,0.95
2026-01-14,189.33036204508514,172.60285773696103,0.09691325234959941,RISK_ON,0.09630962138339588,0.09133974024568807,0.10790601070471412,1.0,1.0,NORMAL,False,0.1,0.95
2026-01-15,189.8459496814557,172.7916254137242,0.09869878952117853,RISK_ON,0.0937083880622427,0.08832372910665404,0.10627259229194959,1.0,1.0,NORMAL,False,0.1,0.95
2026-01-16,189.68688541066052,172.9774498400085,0.09659892423033778,RISK_ON,0.0899590244051048,0.08340511885146493,0.10525147069693117,1.0,1.0,NORMAL,False,0.1,0.95
2026-01-20,185.82546311273657,173.1391411115161,0.07327240922980796,RISK_ON,0.09576285953739683,0.09102650632922868,0.10681435035645585,1.0,1.0,NORMAL,False,0.06,0.95
2026-01-21,187.97008828104376,173.34937537484993,0.08434246085154945,RISK_ON,0.09914625405981223,0.09502265547239602,0.10876798409711676,1.0,1.0,NORMAL,False,0.1,0.95
2026-01-22,188.95189878008978,173.6072325723912,0.08838725196140723,RISK_ON,0.09734999627225582,0.09258697442580245,0.10846371391398037,1.0,1.0,NORMAL,False,0.1,0.95
2026-01-23,189.02046096577732,173.86665608479296,0.0871576254022738,RISK_ON,0.09826609819650517,0.0938833654045006,0.10849247471118252,1.0,1.0,NORMAL,False,0.1,0.95
2026-01-26,189.9803315654033,174.14161859581745,0.09095305933929267,RISK_ON,0.09849960419892884,0.09416153430623063,0.10862176728189135,1.0,1.0,NORMAL,False,0.1,0.95
2026-01-27,190.7372580953941,174.34948407836907,0.0939938199625462,RISK_ON,0.10070415153358914,0.09684804326806537,0.10970173748647798,1.0,1.0,NORMAL,False,0.1,0.95
2026-01-28,190.71806068340157,174.58993472333125,0.09237718076719714,RISK_ON,0.09879615883580262,0.09418856722703975,0.10954720592291597,1.0,1.0,NORMAL,False,0.1,0.95
2026-01-29,190.33959741840619,174.8157686110764,0.08880107859072263,RISK_ON,0.09899065592179285,0.09443368754855651,0.109623582126011,1.0,1.0,NORMAL,False,0.1,0.95
2026-01-30,189.7719025209131,175.03172207948148,0.08421433707164315,RISK_ON,0.11652699251792174,0.11630866980974863,0.11703641217032568,1.0,1.0,NORMAL,False,0.1,0.95
2026-02-02,190.71531819597405,175.25444539396992,0.0882195756418519,RISK_ON,0.11648769024158218,0.1176516266879836,0.11377183853331217,1.0,1.0,NORMAL,False,0.1,0.95
2026-02-03,189.1027355886024,175.48535120873973,0.07759841084208105,RISK_ON,0.11085575734784643,0.1096562820911151,0.11365453294688621,1.0,1.0,NORMAL,False,0.1,0.95
2026-02-04,188.18674478781648,175.71065748289573,0.07100358898910397,RISK_ON,0.11316381908374712,0.11335697457040915,0.11271312294820236,1.0,1.0,NORMAL,False,0.1,0.95
2026-02-05,185.83643306244653,175.9412460920549,0.05624142826187738,RISK_ON,0.12328238230112117,0.12577427779293426,0.11746795948689061,0.9733750902614468,1.0,NORMAL,False,0.06,0.95
2026-02-06,189.40166671820023,176.1714850388597,0.07509831501064006,RISK_ON,0.13607953320948962,0.14287936780825458,0.12021325247903811,0.8818372401032876,1.0,NORMAL,False,0.06,0.8818372401032876
2026-02-09,190.31491503155868,176.39518353042703,0.07891219716172458,RISK_ON,0.13737990276108125,0.14429462103559415,0.12124556012055117,0.8734902091806921,1.0,NORMAL,False,0.1,0.8734902091806921
2026-02-10,189.81303983232567,176.60105165787286,0.07481262455927071,RISK_ON,0.13730102991044998,0.14401785506924006,0.12162843787327311,0.873991987374501,1.0,NORMAL,False,0.1,0.873991987374501
