date,rank,ticker,prediction,actual
2020-11-30,1,YPF,3.092184694095681,0.07157057654075527
2020-11-30,2,YUMC,3.0533817227847533,0.0065626108549130535
2020-11-30,3,YUM,3.030541929784999,-0.002835538752362976
2020-11-30,4,YETI,3.0248269015675833,0.1209434858318823
2020-11-30,5,WDC,2.978786596586312,0.13948306595365412
2020-11-30,6,ZS,2.96027485032711,0.17784911717495988
2020-11-30,7,YEXT,2.9562358081646134,-0.2067332982640716
2020-11-30,8,ZTS,2.936364680505072,-0.005486968449931351
2020-11-30,9,YMAB,2.934566036853567,0.025948496166699364
2020-11-30,10,ZION,2.9259385379627045,0.054936512049753805
2020-12-14,1,RLAY,5.792627599903794,-0.03217708808763131
2020-12-14,2,BTBT,5.78705765401667,0.754152823920266
2020-12-14,3,JKS,5.678870514941659,0.21973929236499057
2020-12-14,4,NNOX,5.492691105364578,0.07506161774591069
2020-12-14,5,LU,5.375345201932012,0.07767722473604821
2020-12-14,6,PNRG,5.375228553319977,-0.16589416763229048
2020-12-14,7,LAC,5.213537129003381,0.32444444444444454
2020-12-14,8,CLDX,5.190263559852728,-0.05921052631578938
2020-12-14,9,MSTR,5.1819275183341516,0.3095910993453297
2020-12-14,10,ICHR,5.167940689694759,-0.05089628681177982
2020-12-29,1,NEXT,14.027813493567386,0.05769230769230771
2020-12-29,2,KODK,12.310655392860241,-0.033857315598548876
2020-12-29,3,GSM,11.91300638112323,0.17532467532467533
2020-12-29,4,HDSN,8.680849019346772,0.05454545454545445
2020-12-29,5,BORR,7.575441392883338,0.15705128205128194
2020-12-29,6,DASH,7.5742585686481,0.4015714589084731
2020-12-29,7,PRLB,7.511764737216436,0.06531645569620248
2020-12-29,8,BB,7.485995195733537,0.09896602658788778
2020-12-29,9,TK,7.305443279728299,0.2093023255813955
2020-12-29,10,SMP,7.209286424464152,0.04168710152035304
2021-01-13,1,AIV,12.874108589553213,-0.032786885245901676
2021-01-13,2,ATEX,9.208844755756672,0.019456289978677876
2021-01-13,3,JKS,9.036252143739645,0.05587301587301585
2021-01-13,4,MP,8.487615527003063,-0.12737752161383287
2021-01-13,5,LEU,8.284140152658448,0.007452258965999103
2021-01-13,6,BTBT,7.372533727549676,0.07599118942731264
2021-01-13,7,COGT,7.199412259866435,-0.2406015037593986
2021-01-13,8,MRNA,7.132375233250982,0.28607125584394644
2021-01-13,9,AQST,6.942734806836213,-0.02835538752362954
2021-01-13,10,ARCT,6.727852950225012,0.002602970448629671
2021-01-28,1,MESO,14.395088286715108,0.18892508143322462
2021-01-28,2,SNOW,9.036563501828395,0.09372826126752831
2021-01-28,3,GNW,7.835282950417255,0.4305555555555556
2021-01-28,4,WLFC,7.464463652934306,0.17050691244239635
2021-01-28,5,LEU,7.450408136542505,0.1516412390198798
2021-01-28,6,LMND,7.402743512033223,0.07302204059757478
2021-01-28,7,MP,7.383571729377768,0.2067371202113606
2021-01-28,8,LRMR,7.308848909342691,0.25142857142857156
2021-01-28,9,SRPT,7.178712338494223,0.007100854321535621
2021-01-28,10,GSL,7.085698950238679,0.09617021276595761
2021-02-11,1,NOK,13.436792752428213,-0.04390243902439017
2021-02-11,2,PBI,11.466655266350442,-0.06194690265486713
2021-02-11,3,UPST,11.159283302102871,-0.3099968464206875
2021-02-11,4,HL,9.494181586480858,0.07755775577557777
2021-02-11,5,ARCT,8.488047900529994,-0.33134442046464385
2021-02-11,6,XPEV,8.384596783915116,-0.2762571610439212
2021-02-11,7,GLPG,7.652171074529858,-0.03707157845651676
2021-02-11,8,TR,7.465903789891657,-0.005165637282425584
2021-02-11,9,BLBD,7.252424634501876,0.28828828828828823
2021-02-11,10,AMC,7.137676544685048,0.427807486631016
2021-02-26,1,IRTC,12.322563977362577,-0.12293349906774398
2021-02-26,2,NG,5.527049513194656,0.031137724550898138
2021-02-26,3,UNFI,4.654046616136364,0.48128544423440456
2021-02-26,4,EDIT,4.589269050090712,0.05517555859553136
2021-02-26,5,DYN,4.174765485353273,-0.08825121819166215
2021-02-26,6,SPTN,4.093349315818291,0.15852989577619314
2021-02-26,7,BNTX,3.9933276315959474,-0.052737778593047735
2021-02-26,8,MAX,3.782867796699427,0.15787469053513625
2021-02-26,9,ASND,3.75455717648016,-0.03691036974898365
2021-02-26,10,PSNL,3.6463664019565014,-0.123580927667856
2021-03-12,1,RZLT,9.307988730224583,-0.2096597145993413
2021-03-12,2,SLNO,7.058347270320035,-0.17532467532467533
2021-03-12,3,TEVA,6.794874988081253,0.07321594068582038
2021-03-12,4,NGD,5.697581870530357,-0.052023121387283267
2021-03-12,5,FIZZ,5.267793622779786,-0.029974364030763256
2021-03-12,6,YPF,4.8571801891840805,-0.06575963718820865
2021-03-12,7,IMNM,4.617078750583567,0.09178082191780823
2021-03-12,8,FDS,4.471903032382175,0.04734641363782566
2021-03-12,9,ALKS,4.47115796338933,0.005149330587023604
2021-03-12,10,AMC,4.070145940867304,-0.08243727598566297
2021-03-26,1,TIGR,13.065310238259533,0.2722874913614375
2021-03-26,2,TENB,6.742167299185562,0.020105820105820182
2021-03-26,3,WDC,6.508137548587437,0.0616825208085614
2021-03-26,4,IRTC,5.901981216798018,-0.4108072439328396
2021-03-26,5,ACAD,5.6607154404977065,-0.2099767981438515
2021-03-26,6,RZLT,5.487575981717166,-0.1166666666666667
2021-03-26,7,BB,5.406177709286594,-0.06230529595015588
2021-03-26,8,PRTA,4.948193617705734,-0.1855018587360594
2021-03-26,9,XNCR,4.700187906361476,-0.05782960495002376
2021-03-26,10,CIB,4.612992079084551,0.011849080137199985
2021-04-12,1,IRTC,13.490412416388615,0.028247884519661426
2021-04-12,2,NNOX,9.478248891645404,-0.059197786998616886
2021-04-12,3,CLOV,7.94527717638429,0.17902813299232734
2021-04-12,4,BTBT,7.618632943668123,-0.11513157894736847
2021-04-12,5,HOV,5.3125584928476925,0.19959491806297192
2021-04-12,6,GLPG,5.1756818075422535,0.07688331825817296
2021-04-12,7,VKTX,4.896871491545392,0.07600341588385984
2021-04-12,8,ALNY,4.684796606026095,0.058283344441975915
2021-04-12,9,MSTR,4.58594599689099,-0.08273000668300279
2021-04-12,10,XERS,4.511679321989362,0.03307888040712448
2021-04-26,1,ARCT,7.0607524788950276,-0.25064800414722654
2021-04-26,2,MESO,6.698090479258999,-0.12561576354679804
2021-04-26,3,SSYS,5.3187105287026775,-0.2403258655804481
2021-04-26,4,PRAX,5.288639780035149,-0.17062219371391918
2021-04-26,5,GME,5.1379440623114006,-0.15219321612502223
2021-04-26,6,BB,5.125444217261724,-0.10561056105610556
2021-04-26,7,GGAL,4.931550690049342,0.07152496626180849
2021-04-26,8,HIMS,4.893587581297301,-0.137123745819398
2021-04-26,9,LRMR,4.491274029618109,-0.12649800266311584
2021-04-26,10,ORLA,4.462034044184617,0.1439790575916231
2021-05-10,1,LTBR,8.570100452076712,0.3522727272727273
2021-05-10,2,CPS,8.42540735366163,-0.04045676998368675
2021-05-10,3,YALA,7.2047103623649145,-0.2071611253196931
2021-05-10,4,DVAX,6.510592695264136,-0.0227848101265824
2021-05-10,5,ITOS,4.919849520571852,-0.025997310623038894
2021-05-10,6,SFIX,4.878965275394891,0.21471774193548399
2021-05-10,7,BNTX,4.619481410495609,-0.036866814924635616
2021-05-10,8,PCT,4.348889845917881,0.30007917656373717
2021-05-10,9,RAMP,4.169598888618802,0.01582887700534763
2021-05-10,10,PUBM,4.0760892957573605,-0.07812922411462564
2021-05-24,1,MARA,10.973011980855311,0.021166306695464376
2021-05-24,2,IOVA,9.47396516685914,0.15869442881260554
2021-05-24,3,LFMD,8.60742849035619,0.4076376554174068
2021-05-24,4,HIMS,8.078129987703804,0.2749169435215948
2021-05-24,5,CELC,7.314103067993521,-0.02985611510791375
2021-05-24,6,RARE,5.407575587520051,-0.11497300880765227
2021-05-24,7,PNRG,5.3726718422703845,0.17505995203836933
2021-05-24,8,XYF,5.252550371212414,0.33061224489795893
2021-05-24,9,BORR,4.7860121011170484,-0.030612244897959218
2021-05-24,10,BB,4.668436620635155,0.8329466357308588
2021-06-08,1,VOR,11.733643151846962,0.07346723044397474
2021-06-08,2,SLNO,9.62691945934879,-0.044642857142857095
2021-06-08,3,ITOS,5.854592902499832,0.12444444444444436
2021-06-08,4,NYT,5.034561014745564,0.021312260536398453
2021-06-08,5,COHU,4.950395156839317,-0.048645660585959094
2021-06-08,6,ALRM,4.583963848165484,0.010165799346484317
2021-06-08,7,IBRX,4.467654600188059,-0.12435897435897436
2021-06-08,8,RLX,4.393576941627465,-0.06548279689234182
2021-06-08,9,OPRA,4.387843346457375,0.12888888888888883
2021-06-08,10,AMSC,4.363772128420066,-0.03424657534246567
2021-06-22,1,CLSK,7.419189673341633,-0.0636636636636636
2021-06-22,2,IAC,6.770845358997025,-0.051156964862548615
2021-06-22,3,MGNI,5.741139045814383,0.05552030456852797
2021-06-22,4,CPNG,5.3896119877461235,0.0002498750624686519
2021-06-22,5,CDTX,5.203146816441077,-0.05154639175257736
2021-06-22,6,SLDB,5.105860757520692,-0.10344827586206884
2021-06-22,7,PI,4.957489769112482,-0.037808329963606946
2021-06-22,8,ITOS,4.841802856394611,0.08080808080808088
2021-06-22,9,CSIQ,4.840937253104263,0.13438735177865602
2021-06-22,10,LMB,4.589273825394922,-0.043243243243243246
2021-07-07,1,IBRX,7.526328390615089,-0.08021806853582547
2021-07-07,2,IMVT,7.291071909132758,-0.058380414312617646
2021-07-07,3,JMIA,6.492969797369614,-0.0641376613218616
2021-07-07,4,PRCH,6.031904854587634,-0.08059548254620119
2021-07-07,5,ARRY,5.856784152175786,-0.11633663366336633
2021-07-07,6,EXEL,5.653635563936858,-0.05230940456316069
2021-07-07,7,BTU,5.249106332829082,0.06193806193806206
2021-07-07,8,SLNO,5.074917792332002,-0.0386407766990291
2021-07-07,9,PNRG,4.92806780063729,0.13347236704900944
2021-07-07,10,NMM,4.7565348015884465,-0.08158508158508149
2021-07-21,1,CLSK,7.385982535072073,-0.09448275862068956
2021-07-21,2,NYT,5.915486842135763,0.10498812351543951
2021-07-21,3,PRVA,5.361755949841225,-0.18762214983713354
2021-07-21,4,IBRX,4.829656014430112,-0.06181202370872141
2021-07-21,5,SPT,4.666971865699925,0.11796632698272047
2021-07-21,6,ARDX,4.426298344818631,-0.16883116883116878
2021-07-21,7,AVDL,4.176774309497628,0.07133058984910834
2021-07-21,8,SONO,4.147562566077725,-0.0310759308120786
2021-07-21,9,HRMY,3.707987001214956,-0.09644670050761428
2021-07-21,10,PTCT,3.5544518700061745,-0.09458823529411775
2021-08-04,1,IMVT,9.084226275004207,0.05434782608695654
2021-08-04,2,ALT,6.08618102598627,0.22176591375770016
2021-08-04,3,LFMD,5.653090496826561,-0.2489711934156379
2021-08-04,4,AMC,5.364899449519065,0.22486595174262747
2021-08-04,5,SMG,5.25845544669848,-0.05864122508507541
2021-08-04,6,BE,5.236848509960923,-0.008244422890397729
2021-08-04,7,ETON,4.852699142620137,-0.2292768959435626
2021-08-04,8,SEMR,4.852357511541832,0.0507564665690583
2021-08-04,9,BTBT,4.798851356222222,-0.14460596786534052
2021-08-04,10,CTMX,4.600153237736215,-0.17562724014336928
2021-08-18,1,HNST,8.646304607958557,0.12579957356076754
2021-08-18,2,SHEN,8.468127660234348,-0.006972111553784854
2021-08-18,3,TNXP,7.4651703331783255,0.08435353836966253
2021-08-18,4,OII,6.191206788866164,0.06164383561643838
2021-08-18,5,NVGS,5.527835785908742,0.0033821871476888976
2021-08-18,6,IMVT,5.445791377184755,0.13659793814432986
2021-08-18,7,PPTA,4.823963891742939,-0.013257575757575801
2021-08-18,8,IMCR,4.735989861310216,0.16220735785953178
2021-08-18,9,EH,4.602351612440722,0.10959470636889979
2021-08-18,10,CLOV,4.419974609662391,0.05217391304347818
2021-09-01,1,FUTU,8.218304843048166,-0.13419873845872576
2021-09-01,2,ATNF,7.040723362902688,-0.039334341906202774
2021-09-01,3,HUYA,4.733071519826967,-0.1879432624113475
2021-09-01,4,BTG,4.640159531506999,-0.04675324675324677
2021-09-01,5,OII,4.627673413207432,0.04758064516129035
2021-09-01,6,CYH,4.501336279160329,-0.11272141706924321
2021-09-01,7,AXSM,4.218687899457365,0.029592204980151582
2021-09-01,8,PINS,3.995792207928762,-0.04878048780487809
2021-09-01,9,LX,3.8247687367327003,-0.1368124118476728
2021-09-01,10,PBF,3.5744898292441336,0.0381836945304439
2021-09-16,1,BTBT,8.983372271481494,-0.266734279918864
2021-09-16,2,ATNF,6.4045318076782145,-0.14803149606299204
2021-09-16,3,NEGG,5.567792670402662,-0.14958283671036965
2021-09-16,4,KROS,5.407506680708142,0.27079987150658535
2021-09-16,5,BTG,5.3137611500112385,-0.0681198910081744
2021-09-16,6,MNSO,5.274617806032175,0.17411402157164857
2021-09-16,7,CPNG,5.152651532835743,-0.05304318259095542
2021-09-16,8,DRD,4.985829289224133,-0.08793686583990978
2021-09-16,9,PAAS,4.78400713416523,-0.055600649350649345
2021-09-16,10,APLS,4.681267456211389,-0.030588235294117583
2021-09-30,1,PCT,7.735058834598214,0.030873493975903665
2021-09-30,2,MDXG,6.071262652964202,0.07590759075907583
2021-09-30,3,HOOD,6.032790427286611,-0.027328897338403046
2021-09-30,4,PBI,5.5957934155768045,-0.01109570041608876
2021-09-30,5,AVXL,5.570486011547452,-0.006128133704735306
2021-09-30,6,TME,5.461253469696663,0.04275862068965508
2021-09-30,7,APLS,5.3630392236346465,0.07463592233009719
2021-09-30,8,NNOX,5.025787800622734,0.027111111111111086
2021-09-30,9,MRNA,4.701733017778011,-0.13766044795510057
2021-09-30,10,ATNF,4.5606987125009155,-0.01848428835489846
2021-10-14,1,IBRX,7.433639659033936,-0.14509394572025058
2021-10-14,2,APLS,6.412988507583219,-0.10954263128176178
2021-10-14,3,NEGG,6.197472854711608,-0.13699582753824768
2021-10-14,4,CLOV,6.113223449421526,-0.06280788177339891
2021-10-14,5,STKL,5.664495133775903,-0.10083036773428233
2021-10-14,6,TME,5.203195354600136,0.08201058201058209
2021-10-14,7,ARDX,5.1207101753570985,0.03418803418803429
2021-10-14,8,HOOD,5.053875488279733,-0.13339848521866604
2021-10-14,9,LEU,4.88006330737464,0.010783747352204998
2021-10-14,10,KNSA,4.775759547414497,-0.04620749782040112
2021-10-28,1,RGC,12.30644209243571,0.6910792951541849
2021-10-28,2,CAPR,8.58928638663293,-0.08684210526315783
2021-10-28,3,CRON,5.855929595808687,0.07575757575757569
2021-10-28,4,GRPN,5.546239308338513,0.2502287282708142
2021-10-28,5,AFRM,5.294159540013078,-0.06214095991105051
2021-10-28,6,PRLB,5.136546859028062,-0.005286493860845898
2021-10-28,7,EDIT,5.029972927641127,0.001310615989515096
2021-10-28,8,BELFB,4.845663837473235,0.22638297872340418
2021-10-28,9,EVER,4.421029410678187,0.07576840600428891
2021-10-28,10,UAMY,4.414156050321154,-0.0065804664049872175
2021-11-11,1,LFMD,12.859808395441949,-0.1203319502074689
2021-11-11,2,PSFE,9.75656702225421,-0.08254716981132082
2021-11-11,3,ABSI,8.167327568921882,-0.15046296296296302
2021-11-11,4,CIFR,8.075728692225525,-0.08200734394124842
2021-11-11,5,DFH,7.071801214039541,0.024117647058823577
2021-11-11,6,GILT,6.987324768069404,-0.16460396039603964
2021-11-11,7,ROOT,6.956458633105072,-0.2941176470588236
2021-11-11,8,VMEO,5.944378717606587,-0.18886597938144323
2021-11-11,9,IRTC,5.796222117115058,-0.07903392538295273
2021-11-11,10,UFCS,5.515770903012412,-0.016964695093993454
2021-11-26,1,PSFE,4.90167362924951,0.023136246786632286
2021-11-26,2,WYNN,4.88955137280763,0.02205624927062666
2021-11-26,3,EBS,4.611680231635562,-0.09409635828997975
2021-11-26,4,IAS,4.280534909077033,-0.1019974500637485
2021-11-26,5,MRUS,4.274576131197114,0.07358490566037723
2021-11-26,6,WING,4.246855932409862,-0.0227978037717832
2021-11-26,7,ASX,4.006465469064403,0.03328710124826628
2021-11-26,8,APA,3.942150337370606,0.016387195121951414
2021-11-26,9,PRTA,3.8848714746450335,-0.11097548570847315
2021-11-26,10,CCL,3.8299002779234965,0.07409470752089153
2021-12-10,1,NUVL,9.328068443282845,-0.10484622553588074
2021-12-10,2,FIGS,8.985644013329527,0.059634888438133915
2021-12-10,3,VMEO,7.387952459251277,0.007769145394006749
2021-12-10,4,OCUL,6.836650611395515,0.04885496183206106
2021-12-10,5,TAL,6.331681810973436,-0.20948616600790504
2021-12-10,6,AGIO,6.321243419896437,0.1734279918864099
2021-12-10,7,RARE,6.182765697118527,0.07419768934531445
2021-12-10,8,LAC,6.171132742365086,-0.10145789943469208
2021-12-10,9,DOCU,6.036945632557023,0.08333333333333348
2021-12-10,10,NVDA,5.8323556218826145,0.02473673753228689
2021-12-27,1,SMMT,7.125928498386225,-0.014814814814814836
2021-12-27,2,NVAX,6.8161135753832855,-0.14455006337135612
2021-12-27,3,CTMX,6.7662244518610395,-0.07092198581560294
2021-12-27,4,MGNI,6.193903125646676,-0.1477587161040398
2021-12-27,5,ALDX,5.801917657216581,-0.05882352941176472
2021-12-27,6,EDU,5.215915245413971,-0.1280788177339902
2021-12-27,7,DOLE,5.061719362973122,-0.025287356321839094
2021-12-27,8,HUYA,4.996740977344507,0.040723981900452566
2021-12-27,9,STAA,4.767602997999013,-0.16354596424415535
2021-12-27,10,ACB,4.6810076146655195,-0.030303030303030276
2022-01-10,1,SFIX,9.643522078787026,-0.13547334058759508
2022-01-10,2,BMBL,7.752175382353179,-0.1099720410065238
2022-01-10,3,VIPS,7.675160522453925,-0.007874015748031482
2022-01-10,4,VNET,6.767127590308995,-0.09912854030501095
2022-01-10,5,DQ,6.425058504424573,-0.05886811520970181
2022-01-10,6,AEHR,6.289573699809484,-0.22038474519068507
2022-01-10,7,CTMX,5.980407792187401,0.1119592875318065
2022-01-10,8,BKD,5.749192583038091,0.03921568627450989
2022-01-10,9,EXAS,5.49649939726078,-0.07041117979037881
2022-01-10,10,COMM,5.457517279087498,-0.08565737051792821
2022-01-25,1,CAPR,6.245948455207563,0.2383720930232558
2022-01-25,2,AUR,6.23992403540575,0.2024539877300615
2022-01-25,3,ABSI,5.438124024702483,0.21894409937888182
2022-01-25,4,SOFI,5.2528376368326075,-0.04937304075235105
2022-01-25,5,CERT,5.1706828259003705,0.054875641531780595
2022-01-25,6,OFIX,4.999666290827048,0.03319232020826557
2022-01-25,7,PRLB,4.91454044806546,0.08774429967426722
2022-01-25,8,CNK,4.734066830904267,0.04505076142131981
2022-01-25,9,SVM,4.572277014742921,-0.008547008547008517
2022-01-25,10,SIG,4.552371561379156,0.007418042593922092
2022-02-08,1,OLLI,7.708629813182777,-0.1148108108108109
2022-02-08,2,BTBT,6.236949808210108,-0.18793503480278417
2022-02-08,3,LC,6.186304220216494,-0.07071823204419891
2022-02-08,4,S,6.14247422322641,-0.21342870327641894
2022-02-08,5,ITRI,5.860885061131104,-0.08885803540437343
2022-02-08,6,TRVI,5.701025000298522,-0.26092544987146515
2022-02-08,7,HUT,5.479363126140729,-0.2666666666666667
2022-02-08,8,TMC,5.192911677213886,0.13475177304964547
2022-02-08,9,CRNC,5.166795708440921,-0.2216641188032321
2022-02-08,10,MARA,4.815985676405474,-0.2009115077857957
2022-02-23,1,TOI,7.643374854141632,0.4534005037783373
2022-02-23,2,ASAN,6.778320792132015,0.04294871794871802
2022-02-23,3,MASI,6.189269232108187,-0.06018730761673974
2022-02-23,4,MNDY,6.183283780952825,0.14158947614229
2022-02-23,5,KOD,6.046465869857448,-0.15415821501014193
2022-02-23,6,ENVX,5.712491682629249,0.07669382575884076
2022-02-23,7,FSLY,5.448739324749348,-0.11558073654390932
2022-02-23,8,JOBY,5.2588631637551355,0.09131403118040082
2022-02-23,9,INFA,4.982980033250223,-0.09832015810276673
2022-02-23,10,SKYT,4.70502225187632,0.09907120743034059
2022-03-09,1,CLOV,9.428527486738092,0.19108280254777066
2022-03-09,2,WULF,9.211948848293986,0.42538593481989717
2022-03-09,3,CLSK,8.703717563594111,0.11528150134048265
2022-03-09,4,MARA,5.817752420951026,0.139018691588785
2022-03-09,5,AVDX,5.732876757183745,0.08344549125168244
2022-03-09,6,EWTX,5.572763265287419,-0.1682163989856298
2022-03-09,7,ALDX,5.250659785032003,0.09976798143851529
2022-03-09,8,MNDY,5.216786584607474,0.18321287331242342
2022-03-09,9,RKLB,5.121284790585757,-0.007927519818799578
2022-03-09,10,EOSE,4.996603863050682,0.276470588235294
2022-03-23,1,NKTR,8.27683628471906,-0.06969205834683956
2022-03-23,2,RZLT,7.227445798057754,-0.06329113924050633
2022-03-23,3,IVR,6.745668668377449,0.009345794392523477
2022-03-23,4,SY,5.987103828772728,-0.03349282296650713
2022-03-23,5,MARA,5.958488703687192,-0.17316239316239324
2022-03-23,6,NTRA,5.883102817105755,0.08854568854568856
2022-03-23,7,ORIC,5.84213044407689,0.16699029126213571
2022-03-23,8,AUR,5.825397393528552,0.08413001912045881
2022-03-23,9,BEKE,5.433238815573351,0.15509601181683919
2022-03-23,10,SHOP,5.313216284095142,-0.06681448002387746
2022-04-06,1,OXY,8.927587234419258,0.05525846702317283
2022-04-06,2,GENI,8.286191087884706,-0.17130620985010703
2022-04-06,3,NKTR,6.277463266421687,-0.21602787456445993
2022-04-06,4,PHG,5.382439696090397,-0.004577566870622718
2022-04-06,5,MGTX,5.376098151670412,-0.09216255442670529
2022-04-06,6,SEM,5.177380381600091,0.008261049153242439
2022-04-06,7,DNN,5.060176116414329,-0.06211180124223603
2022-04-06,8,AMPL,4.983322485457227,0.08500270709258251
2022-04-06,9,F,4.729501334490056,0.020142949967511203
2022-04-06,10,RIVN,4.555938799106443,-0.15810473815461357
2022-04-21,1,AVAH,6.543209449652586,-0.12302839116719244
2022-04-21,2,OKTA,6.364445643990339,-0.19889025005404626
2022-04-21,3,BCRX,5.570323897537125,0.009287925696594312
2022-04-21,4,AKBA,5.294619103523806,-0.12826453243470937
2022-04-21,5,RERE,5.07162136728632,0.09737827715355807
2022-04-21,6,YSG,4.79469032935874,-0.03436988543371522
2022-04-21,7,ITRI,4.756750872300284,0.04237115502138922
2022-04-21,8,TDUP,4.743158134458632,-0.17181705809641534
2022-04-21,9,AUPH,4.579579632344526,-0.0091324200913242
2022-04-21,10,SWIM,4.571685463597891,-0.07710100231303008
2022-05-05,1,KYMR,7.211183693086836,-0.25624375624375617
2022-05-05,2,GAMB,7.090896253834186,0.006134969325153339
2022-05-05,3,MNDY,6.472882480363067,-0.14410380937926848
2022-05-05,4,APLD,6.045090665293128,-0.083086053412463
2022-05-05,5,TDOC,5.817470112672569,-0.07556179775280913
2022-05-05,6,NRDS,5.754855426524374,0.06082474226804124
2022-05-05,7,AUPH,5.202635576080524,0.07373271889400934
2022-05-05,8,STNE,5.0410616700839785,0.05174353205849269
2022-05-05,9,BMBL,4.92499188764382,0.19292333614153345
2022-05-05,10,RLX,4.92283631033698,0.020618556701030855
2022-05-19,1,KC,9.763981662285298,0.22311827956989227
2022-05-19,2,NU,8.342365369157202,0.03926096997690531
2022-05-19,3,U,8.120434290726399,0.002641056422568955
2022-05-19,4,RIVN,8.047723906772235,0.019587977034785542
2022-05-19,5,IREN,7.124545140976583,-0.19881305637982194
2022-05-19,6,PTGX,6.756687367503388,0.18404118404118397
2022-05-19,7,CTMX,6.478726777011205,0.053254437869822535
2022-05-19,8,HUYA,6.375831287860071,-0.021686746987952032
2022-05-19,9,RCKT,6.360584878220533,0.34434434434434436
2022-05-19,10,TNXP,6.172483964613329,0.11764705882352944
2022-06-03,1,ASAN,11.252073807881388,-0.2247889826743671
2022-06-03,2,CNTA,8.339028696091694,0.5263157894736841
2022-06-03,3,CHWY,8.053144135527019,-0.003472222222222321
2022-06-03,4,ADPT,7.031178187455041,0.05475504322766578
2022-06-03,5,SHOP,7.0245133722773145,-0.10396991460724991
2022-06-03,6,DAVE,6.8859939192029,-0.5025125628140703
2022-06-03,7,SLDB,6.653417102735117,0.012798036465638152
2022-06-03,8,LTBR,6.088180214385749,-0.09742647058823528
2022-06-03,9,AMLX,5.908543583816229,0.4437246963562753
2022-06-03,10,CADL,5.8916163895540254,-0.07957559681697612
2022-06-17,1,RIGL,8.622148781683721,0.23636363636363633
2022-06-17,2,SNAP,7.918766398399653,0.15780998389694045
2022-06-17,3,RYTM,7.471328052085312,0.11675126903553301
2022-06-17,4,EDIT,6.786423587844839,0.2887511071744908
2022-06-17,5,TNK,6.745761950667128,-0.05846325167037869
2022-06-17,6,TRMD,6.431006892567002,-0.020689655172413945
2022-06-17,7,ALLT,6.400642185339605,-0.019305019305019266
2022-06-17,8,CPS,6.046535728217761,0.11060948081264121
2022-06-17,9,FLNC,5.932947056142306,-0.006479481641468721
2022-06-17,10,DAWN,5.456496393774792,0.22292590246991772
2022-07-05,1,CVNA,9.377641308568897,-0.1715010877447425
2022-07-05,2,TGEN,7.69859803607373,0.034482758620689724
2022-07-05,3,CDTX,7.214607193253768,0.48004201680672276
2022-07-05,4,PRAX,7.098400555190944,0.3384615384615386
2022-07-05,5,GRAB,6.827688829238909,0.040590405904058935
2022-07-05,6,MFH,6.3960193414923925,0.2971912280701756
2022-07-05,7,STNG,6.2321569502253515,0.16068167985392567
2022-07-05,8,IOT,5.85594188077064,0.08738601823708203
2022-07-05,9,ARRY,5.785002406164609,0.022421524663677195
2022-07-05,10,UPST,5.670362089134755,-0.2021996615905246
2022-07-19,1,PGY,14.29569768061176,10.092592592592592
2022-07-19,2,ASPN,5.821835148553015,0.363551401869159
2022-07-19,3,SNAP,5.6996256891394035,-0.30247349823321557
2022-07-19,4,UROY,5.604259302982469,0.22222222222222232
